140,1775998395682,dog,0.534,"[114,44,184,153]"
144,1775998395863,bird,0.924,"[111,16,201,152]"
145,1775998395905,bird,0.917,"[109,15,204,152]"
149,1775998396057,bird,0.783,"[104,14,207,153]"
153,1775998396264,bird,0.849,"[108,12,206,153]"
159,1775998396524,bird,0.898,"[113,13,201,153]"
160,1775998396527,bird,0.916,"[114,13,201,153]"
168,1775998396866,bird,0.909,"[113,19,204,153]"
170,1775998396948,bird,0.923,"[102,15,223,154]"
175,1775998397164,bird,0.867,"[82,14,252,154]"
178,1775998397281,bird,0.862,"[81,15,253,154]"
178,1775998397281,bird,0.585,"[81,15,199,153]"
179,1775998397340,bird,0.878,"[81,14,253,154]"
181,1775998397390,bird,0.889,"[81,17,253,153]"
182,1775998397510,bird,0.725,"[75,24,254,153]"
183,1775998397511,person,0.510,"[75,33,223,153]"
191,1775998397807,bird,0.876,"[106,35,173,153]"
195,1775998398016,bird,0.622,"[106,37,174,153]"
196,1775998398017,bird,0.612,"[107,38,174,153]"
210,1775998398599,bird,0.599,"[107,41,174,152]"
210,1775998398599,dog,0.576,"[107,42,174,152]"
211,1775998398647,bird,0.815,"[107,42,174,152]"
215,1775998398809,bird,0.828,"[108,41,174,152]"
218,1775998398980,bird,0.721,"[108,41,174,152]"
219,1775998398983,dog,0.829,"[108,39,174,153]"
240,1775998399862,person,0.619,"[80,20,239,153]"
1776233276217,2,2840,car,0.8922,63,452,270,546
1776233276217,2,2840,car,0.7861,1131,382,1203,423
1776233276218,2,2845,car,0.8994,22,452,241,547
1776233276218,2,2845,car,0.7676,1148,398,1219,435
1776233276221,2,2848,car,0.8995,0,453,218,550
1776233276221,2,2848,car,0.5776,1170,408,1236,446
1776233276223,2,2876,car,0.8989,112,451,455,562
1776233276225,2,2877,car,0.8860,114,449,464,562
1776233276226,2,2904,car,0.8995,26,408,383,516
1776233276228,2,2916,car,0.9067,69,392,359,476
1776233276230,2,2921,car,0.8651,78,384,329,463
1776233276231,2,2927,car,0.6953,136,381,339,448
1776233276233,2,2953,car,0.7910,926,278,1034,344
1776233276234,2,2953,car,0.6882,867,172,948,213
1776233276235,2,2954,car,0.7217,876,164,957,206
1776233276236,2,2954,car,0.7125,921,270,1028,336
1776233276237,2,2958,car,0.8132,891,265,1004,333
1776233276237,2,2958,car,0.7780,906,152,988,194
1776233276238,2,2965,car,0.7860,807,313,926,383
1776233276238,2,2965,car,0.6744,931,192,1008,236
1776233276239,2,2972,car,0.7760,938,196,1020,239
1776233276239,2,2972,car,0.7535,713,318,840,395
1776233276241,2,2976,car,0.8354,664,328,794,406
1776233276242,2,2976,car,0.7056,948,200,1028,246
1776233276798,2,2988,car,0.8777,566,344,709,428
1776233276799,2,2993,car,0.8827,514,356,660,444
1776233276799,2,2993,car,0.7754,1046,220,1121,264
1776233276800,2,3013,car,0.8862,253,406,437,510
1776233276801,2,3013,car,0.7401,1118,260,1206,310
1776233276802,2,3016,car,0.8760,203,419,395,523
1776233276803,2,3016,car,0.8272,1108,273,1196,324
1776233276804,2,3026,car,0.8873,169,435,352,535
1776233276804,2,3026,car,0.7909,1103,316,1181,362
1776233276805,2,3026,airplane,0.3750,0,165,44,212
1776233276806,2,3028,car,0.9220,178,436,365,536
1776233276807,2,3028,car,0.8297,1121,322,1198,368
1776233276809,2,3030,car,0.9195,174,439,360,537
1776233276809,2,3030,car,0.7589,1123,329,1201,373
1776233276810,2,3035,car,0.8843,156,440,347,539
1776233276810,2,3035,car,0.7198,1124,339,1201,382
1776233276812,2,3044,car,0.8788,95,451,293,545
1776233276812,2,3044,car,0.8065,1116,364,1189,406
1776233276813,2,3044,car,0.4018,0,421,76,447
1776233276814,2,3054,car,0.8860,32,452,248,547
1776233276814,2,3054,car,0.7353,1145,395,1216,433
1776233276816,2,3055,car,0.9010,22,452,242,546
1776233276817,2,3055,car,0.7696,1147,398,1219,435
1776233276818,2,3064,car,0.9011,24,448,273,549
1776233276820,2,3074,car,0.8553,46,443,333,551
1776233276821,2,3074,car,0.4182,1076,322,1117,346
1776233276823,2,3087,car,0.8800,114,449,464,562
1776233276825,2,3103,car,0.9026,13,423,400,539
1776233276826,2,3111,car,0.8957,15,412,384,521
1776233277322,2,3129,car,0.8880,79,391,341,468
1776233277323,2,3135,car,0.7961,116,381,335,453
1776233277324,2,3141,car,0.8730,175,379,348,439
1776233277324,2,3149,car,0.8140,143,372,275,422
1776233277325,2,3150,car,0.8594,136,368,262,420
1776233277327,2,3155,car,0.7261,101,361,212,408
1776233277328,2,3157,car,0.7787,81,360,190,406
1776233277329,2,3178,car,0.8363,757,321,877,393
1776233277330,2,3178,car,0.7442,922,199,1003,243
1776233277332,2,3210,car,0.9048,423,377,583,467
1776233277332,2,3210,car,0.7301,1079,232,1156,280
1776233277333,2,3218,car,0.8621,332,393,507,492
1776233277334,2,3218,car,0.7570,1113,247,1197,296
1776233277335,2,3219,car,0.8767,318,394,492,495
1776233277335,2,3219,car,0.7311,1113,249,1196,298
1776233277336,2,3220,car,0.8689,302,397,479,498
1776233277337,2,3220,car,0.6804,1113,251,1197,302
1776233277338,2,3225,car,0.8657,218,416,406,518
1776233277339,2,3225,car,0.7808,1111,268,1197,320
1776233277340,2,3226,car,0.8672,203,419,395,523
1776233277340,2,3226,car,0.8158,1109,274,1196,324
1776233277341,2,3229,car,0.9036,179,425,367,529
1776233277342,2,3229,car,0.8539,1095,287,1180,337
1776233277342,2,3229,car,0.4775,658,115,746,142
1776233277343,2,3232,car,0.8871,163,430,348,531
1776233277344,2,3232,car,0.8189,1084,300,1166,348
1776233277795,2,3234,car,0.8766,163,432,348,532
1776233277796,2,3234,car,0.8642,1090,308,1171,354
1776233277796,2,3238,car,0.9193,178,436,365,536
1776233277797,2,3238,car,0.8355,1121,322,1197,368
1776233277798,2,3243,car,0.8783,161,439,349,539
1776233277798,2,3243,car,0.8256,1125,335,1202,380
1776233277803,2,3257,car,0.8832,78,453,281,547
1776233277803,2,3257,car,0.7998,1125,372,1196,415
1776233277804,2,3260,car,0.8872,62,452,270,546
1776233277804,2,3260,car,0.7938,1132,382,1203,423
1776233277805,2,3262,car,0.8751,47,454,259,548
1776233277806,2,3262,car,0.8317,1140,390,1211,428
1776233277807,2,3264,car,0.8827,32,452,248,547
1776233277807,2,3264,car,0.7273,1145,395,1216,433
1776233277808,2,3273,car,0.8901,15,449,258,549
1776233277810,2,3280,car,0.8248,53,444,322,548
1776233277811,2,3294,car,0.8817,98,450,430,559
1776233277812,2,3295,car,0.8755,106,450,443,562
1776233277813,2,3299,car,0.8467,111,448,469,563
1776233277813,2,3302,car,0.8831,105,446,472,561
1776233277814,2,3303,car,0.8665,93,445,466,558
1776233277815,2,3307,car,0.8593,58,439,445,554
1776233277815,2,3319,car,0.8968,14,414,387,523
1776233278200,2,3320,car,0.8831,17,413,386,522
1776233278201,2,3326,car,0.8942,32,404,383,509
1776233278202,2,3331,car,0.8684,48,397,375,491
1776233278203,2,3345,car,0.8157,116,381,336,453
1776233278204,2,3348,car,0.8499,145,381,341,445
1776233278206,2,3351,car,0.8702,175,380,348,440
1776233278207,2,3356,car,0.8087,181,379,328,432
1776233278209,2,3361,car,0.5390,128,368,250,415
1776233278211,2,3365,car,0.7471,102,361,213,408
1776233278212,2,3369,car,0.7272,65,358,167,402
1776233278213,2,3376,car,0.7869,905,266,1016,334
1776233278214,2,3376,car,0.6830,890,157,971,200
1776233278215,2,3377,car,0.7946,899,265,1012,332
1776233278215,2,3377,car,0.7366,903,155,982,196
1776233278217,2,3383,car,0.8062,835,296,954,367
1776233278217,2,3383,car,0.7524,929,179,1007,222
1776233278218,2,3387,car,0.8057,775,320,898,391
1776233278219,2,3387,car,0.6747,927,198,1006,243
1776233278220,2,3397,car,0.8565,658,331,786,409
1776233278221,2,3397,car,0.7313,956,203,1036,246
1776233278222,2,3410,car,0.9067,545,347,689,433
1776233278223,2,3410,car,0.5265,1030,212,1107,258
1776233278617,2,3413,car,0.8826,513,356,661,444
1776233278618,2,3413,car,0.7534,1046,220,1122,265
1776233278619,2,3415,car,0.8808,475,365,626,453
1776233278619,2,3415,car,0.7594,1052,224,1129,272
1776233278620,2,3419,car,0.8787,432,375,591,465
1776233278620,2,3419,car,0.8009,1072,231,1152,279
1776233278622,2,3426,car,0.8553,367,387,537,485
1776233278623,2,3426,car,0.7174,1116,243,1197,290
1776233278624,2,3430,car,0.8654,301,397,479,498
1776233278625,2,3430,car,0.6826,1113,252,1196,302
1776233278625,2,3432,car,0.8814,271,401,452,505
1776233278626,2,3432,car,0.7833,1119,256,1208,306
1776233278627,2,3450,car,0.9207,174,439,360,537
1776233278628,2,3450,car,0.7555,1123,330,1202,373
1776233278629,2,3451,car,0.8971,170,439,356,538
1776233278630,2,3451,car,0.7533,1124,332,1202,374
1776233278631,2,3460,car,0.8806,121,443,316,542
1776233278632,2,3460,car,0.8652,1121,350,1195,394
1776233278633,2,3462,car,0.8715,107,448,303,543
1776233278633,2,3462,car,0.8398,1114,357,1189,400
1776233278633,2,3462,car,0.5062,0,418,41,447
1776233278635,2,3463,car,0.9011,98,451,296,545
1776233278635,2,3463,car,0.8106,1114,363,1188,404
1776233278635,2,3463,car,0.5361,0,421,59,447
1776233278636,2,3465,car,0.8819,91,452,288,545
1776233278637,2,3465,car,0.8173,1120,365,1191,407
1776233278638,2,3469,car,0.8913,66,453,273,547
1776233278638,2,3469,car,0.7923,1129,381,1199,420
1776233278640,2,3472,car,0.8826,47,454,260,548
1776233278640,2,3472,car,0.8298,1140,390,1211,428
1776233278643,2,3475,car,0.8990,22,452,241,547
1776233278643,2,3475,car,0.7669,1149,398,1220,436
1776233278645,2,3477,car,0.8926,4,451,226,547
1776233278646,2,3477,car,0.7344,1156,403,1224,439
1776233280782,2,3478,car,0.8850,0,453,218,550
1776233280783,2,3478,car,0.7574,1170,408,1236,446
1776233280785,2,3484,car,0.9012,24,449,272,549
1776233280786,2,3498,car,0.8721,51,448,358,554
1776233280788,2,3519,car,0.8755,41,431,425,549
1776233280788,2,3519,car,0.4307,355,445,423,478
1776233280790,2,3521,car,0.8868,22,426,410,544
1776233280792,2,3531,car,0.8970,16,412,384,521
1776233280793,2,3541,car,0.8634,49,398,374,490
1776233280793,2,3552,car,0.8540,84,384,326,459
1776233280795,2,3561,car,0.8688,175,380,348,439
1776233280795,2,3562,car,0.8420,182,379,348,438
1776233280796,2,3563,car,0.8256,187,378,348,437
1776233280798,2,3568,car,0.7424,152,374,288,424
1776233280799,2,3573,car,0.7832,111,363,228,410
1776233280806,2,3578,car,0.8428,72,358,178,403
1776233280807,2,3579,car,0.7242,65,357,167,402
1776233280808,2,3464,car,0.8812,95,451,293,545
1776233280808,2,3464,car,0.7830,1116,364,1188,405
1776233280808,2,3464,car,0.3684,11,421,74,446
1776233280963,2,3479,car,0.8821,0,452,220,549
1776233280963,2,3479,car,0.5991,1181,413,1247,448
1776233280964,2,3494,car,0.8633,46,443,333,551
1776233280964,2,3494,car,0.4009,1076,321,1117,346
1776233280965,2,3496,car,0.8755,44,445,340,552
1776233280965,2,3500,car,0.8632,65,448,384,556
1776233280966,2,3505,car,0.8643,106,450,443,562
1776233280967,2,3523,car,0.9020,14,423,400,539
1776233280968,2,3525,car,0.8906,11,420,394,533
1776233280970,2,3530,car,0.8862,17,413,386,523
1776233280970,2,3532,car,0.9079,18,411,381,519
1776233280971,2,3533,car,0.9110,21,410,381,518
1776233280972,2,3537,car,0.8739,35,404,380,507
1776233280974,2,3538,car,0.8475,44,404,383,503
1776233280975,2,3581,car,0.8068,957,278,1062,345
1776233280975,2,3581,car,0.7073,865,175,949,216
1776233410491,2,441,car,0.7833,728,317,854,390
1776233410491,2,441,car,0.7693,938,194,1020,238
1776233411116,2,445,car,0.8851,676,324,804,402
1776233411116,2,445,car,0.7132,945,199,1026,243
1776233411122,2,455,car,0.8696,586,342,724,422
1776233411124,2,458,car,0.8835,566,345,709,428
1776233411126,2,489,car,0.9043,180,426,367,529
1776233411126,2,489,car,0.8541,1095,287,1180,337
1776233411133,2,489,car,0.5022,658,114,747,142
1776233411134,2,492,car,0.8830,163,430,348,532
1776233411134,2,492,car,0.8172,1084,300,1166,347
1776233411135,2,493,car,0.8969,163,430,348,531
1776233411135,2,493,car,0.7829,1086,303,1167,351
1776233411139,2,502,car,0.8987,165,440,352,539
1776233411139,2,502,car,0.8181,1125,335,1202,377
1776233411140,2,503,car,0.8803,161,440,349,539
1776233411141,2,503,car,0.8275,1126,335,1202,379
1776233411141,2,509,car,0.9102,129,442,319,542
1776233411142,2,509,car,0.8033,1121,348,1197,391
1776233411142,2,512,car,0.8813,107,448,303,543
1776233411142,2,512,car,0.8510,1114,357,1189,400
1776233411143,2,512,car,0.5992,0,419,42,447
1776233411150,2,513,car,0.9014,97,451,295,546
1776233411151,2,513,car,0.8090,1113,362,1188,403
1776233411155,2,513,car,0.5830,0,420,60,447
1776233411158,2,530,car,0.8415,0,452,223,549
1776233411161,2,530,car,0.6661,1197,414,1261,448
1776233411165,2,539,car,0.8478,52,445,318,548
1776233411168,2,541,car,0.8583,52,444,326,549
1776233411176,2,551,car,0.8677,73,449,397,558
1776233411177,2,554,car,0.8811,98,450,430,559
1776233411842,2,559,car,0.8329,111,448,468,563
1776233411844,2,568,car,0.8734,49,435,435,553
1776233411845,2,580,car,0.8896,17,413,386,522
1776233411846,2,588,car,0.8484,44,403,383,503
1776233411847,2,596,car,0.9039,70,392,359,476
1776233411857,2,609,car,0.8399,153,381,343,444
1776233411860,2,611,car,0.8729,175,380,348,439
1776233411863,2,17,car,0.8019,775,321,898,391
1776233411868,2,17,car,0.6488,927,198,1006,243
1776233411871,2,21,car,0.7832,728,317,854,390
1776233411872,2,21,car,0.7690,938,194,1020,238
1776233411873,2,28,car,0.8561,657,331,786,408
1776233411873,2,28,car,0.7474,956,203,1036,246
1776233411874,2,30,car,0.8528,634,335,766,413
1776233411875,2,30,car,0.8172,966,204,1043,249
1776233411880,2,51,car,0.9233,419,379,579,471
1776233411880,2,51,car,0.7788,1090,234,1168,282
1776233411881,2,56,car,0.8491,366,386,537,485
1776233411881,2,56,car,0.7336,1116,243,1196,290
1776233411882,2,62,car,0.8736,271,401,453,505
1776233411883,2,62,car,0.8069,1119,256,1206,306
1776233411886,2,63,car,0.8902,253,406,437,510
1776233411887,2,63,car,0.7636,1117,260,1204,311
1776233411887,2,70,car,0.9058,173,427,361,530
1776233411888,2,70,car,0.8295,1090,293,1172,341
1776233411888,2,70,car,0.4053,653,120,742,149
1776233412203,2,73,car,0.8969,163,430,348,531
1776233412203,2,73,car,0.7829,1086,303,1167,351
1776233412204,2,78,car,0.9119,178,436,365,536
1776233412204,2,78,car,0.7876,1121,321,1198,368
1776233412205,2,78,car,0.4540,694,161,766,187
1776233412205,2,82,car,0.8987,165,440,352,539
1776233412205,2,82,car,0.8181,1125,335,1202,377
1776233412206,2,85,car,0.8883,156,440,347,539
1776233412206,2,85,car,0.7103,1124,339,1201,382
1776233412206,2,92,car,0.8813,107,448,303,543
1776233412207,2,92,car,0.8510,1114,357,1189,400
1776233412207,2,92,car,0.5992,0,419,42,447
1776233412209,2,96,car,0.8578,84,452,286,545
1776233412209,2,96,car,0.7737,1123,370,1194,410
1776233412210,2,104,car,0.8853,31,452,248,547
1776233412210,2,104,car,0.7523,1145,395,1216,433
1776233412211,2,108,car,0.8823,0,454,218,550
1776233412211,2,108,car,0.6715,1170,408,1236,446
1776233412212,2,111,car,0.8251,0,452,232,550
1776233412212,2,111,car,0.4585,1218,409,1279,451
1776233412213,2,120,car,0.8399,53,444,322,548
1776233412213,2,121,car,0.8583,52,444,326,549
1776233412214,2,133,car,0.8566,92,449,422,559
1776233412214,2,134,car,0.8811,98,450,430,559
1776233412215,2,143,car,0.8633,92,445,465,559
1776233412215,2,158,car,0.8886,5,415,385,526
1776233412216,2,166,car,0.8902,32,405,383,509
1776233412468,2,188,car,0.8483,145,381,341,445
1776233412469,2,193,car,0.8194,187,378,348,437
1776233412470,2,195,car,0.8077,191,378,339,432
1776233412470,2,202,car,0.5762,122,363,239,413
1776233412470,2,202,car,0.3809,149,366,241,411
1776233412471,2,204,car,0.7272,102,360,213,408
1776233412472,2,207,car,0.7629,80,360,190,406
1776233412473,2,211,car,0.8128,956,278,1064,345
1776233412473,2,211,car,0.7263,865,174,947,216
1776233412474,2,212,car,0.8251,939,280,1046,348
1776233412475,2,212,car,0.7138,865,175,945,217
1776233412478,2,232,car,0.7513,713,318,841,394
1776233412478,2,232,car,0.7375,939,196,1019,239
1776233412480,2,237,car,0.8606,657,331,786,408
1776233412480,2,237,car,0.7615,956,203,1036,246
1776233412481,2,257,car,0.9077,455,370,609,460
1776233412481,2,257,car,0.7786,1063,228,1140,275
1776233412482,2,264,car,0.8898,389,383,554,480
1776233412482,2,264,car,0.7182,1107,240,1186,288
1776233412483,2,281,car,0.9017,167,429,352,530
1776233412483,2,281,car,0.7965,1088,296,1168,343
1776233412483,2,281,person,0.4581,1130,111,1150,147
1776233412483,2,281,person,0.3658,1082,112,1105,168
1776233412484,2,281,car,0.3637,647,126,736,153
1776233412485,2,284,car,0.8806,164,432,348,533
1776233412485,2,284,car,0.8559,1091,308,1172,354
1776233412486,2,286,car,0.8767,169,435,352,535
1776233412486,2,286,car,0.7676,1103,316,1180,362
1776233412487,2,306,car,0.8578,84,452,286,545
1776233412487,2,306,car,0.7737,1123,370,1194,410
1776233412757,2,319,car,0.8772,0,452,220,550
1776233412757,2,319,car,0.6612,1181,413,1247,448
1776233412758,2,323,car,0.8883,15,450,259,549
1776233412759,2,333,car,0.8655,49,444,332,549
1776233412760,2,341,car,0.8677,73,449,397,558
1776233412761,2,345,car,0.8707,106,450,443,562
1776233412762,2,347,car,0.8780,114,448,464,562
1776233412763,2,364,car,0.9010,13,421,399,536
1776233412767,2,366,car,0.8753,4,420,390,530
1776233412768,2,370,car,0.8896,17,413,386,522
1776233412769,2,380,car,0.8679,49,398,378,496
1776233412770,2,383,car,0.9087,57,395,370,486
1776233412771,2,405,car,0.8077,191,378,339,432
1776233412773,2,409,car,0.7999,144,372,276,422
1776233412774,2,413,car,0.7884,112,362,228,411
1776233412775,2,423,car,0.7885,926,278,1036,344
1776233412777,2,423,car,0.6660,867,172,949,213
1776233412779,2,429,car,0.8234,875,268,988,337
1776233412779,2,429,car,0.7634,906,155,987,197
1776233413084,2,432,car,0.7553,850,286,969,357
1776233413085,2,432,car,0.6934,928,171,1006,214
1776233413088,2,434,car,0.7078,819,305,939,377
1776233413088,2,434,car,0.6202,927,187,1005,230
1776233413090,2,447,car,0.8606,657,331,786,408
1776233413090,2,447,car,0.7615,956,203,1036,246
1776233413091,2,459,car,0.9047,558,345,700,431
1776233413092,2,472,car,0.9218,412,380,576,474
1776233413092,2,472,car,0.8208,1100,234,1178,283
1776233413093,2,478,car,0.8616,333,393,508,492
1776233413094,2,478,car,0.7624,1113,247,1195,297
1776233413094,2,481,car,0.8742,289,398,468,500
1776233413095,2,481,car,0.5865,1116,253,1202,304
1776233413098,2,484,car,0.8867,234,410,422,514
1776233413098,2,484,car,0.7690,1115,263,1201,315
1776233413100,2,498,car,0.9119,178,436,365,536
1776233413100,2,498,car,0.7876,1121,321,1198,368
1776233413101,2,498,car,0.4540,694,161,766,187
1776233413102,2,501,car,0.8885,170,439,356,538
1776233413102,2,501,car,0.7608,1125,331,1203,374
1776233413104,2,552,car,0.8889,83,449,410,558
1776233413105,2,555,car,0.8707,106,450,443,562
1776233413106,2,562,car,0.8671,104,445,472,561
1776233413107,2,566,car,0.8620,71,440,450,555
1776233413109,2,578,car,0.8886,5,415,385,526
1776233413111,2,608,car,0.8483,145,381,341,445
1776233413381,2,619,car,0.7999,144,372,276,422
1776233413382,2,622,car,0.5762,122,363,239,413
1776233413382,2,622,car,0.3809,149,366,241,411
1776233413397,2,624,car,0.7272,102,360,213,408
1776233413397,2,625,car,0.7168,102,360,213,408
1776233413398,2,626,car,0.7579,90,359,202,406
1776233413399,2,627,car,0.7629,80,360,190,406
1776233413401,2,631,car,0.8128,956,278,1064,345
1776233413401,2,631,car,0.7263,865,174,947,216
1776233413402,2,635,car,0.7938,912,268,1023,334
1776233413402,2,635,car,0.7558,884,159,965,200
1776233413404,2,636,car,0.7370,905,266,1016,334
1776233413404,2,636,car,0.6879,890,157,971,200
1776233413407,2,638,car,0.8133,891,265,1003,333
1776233413408,2,638,car,0.7631,906,152,988,194
1776233413409,2,641,car,0.8522,919,165,997,208
1776233413410,2,641,car,0.7601,856,279,970,351
1776233413410,2,643,car,0.7718,835,296,954,367
1776233413411,2,643,car,0.7219,930,179,1007,222
1776233413411,2,644,car,0.7078,819,305,939,377
1776233413412,2,644,car,0.6202,927,187,1005,230
1776233413413,2,646,car,0.7592,795,318,915,389
1776233413413,2,646,car,0.7030,932,197,1011,240
1776233413419,2,650,car,0.8010,739,318,862,391
1776233413420,2,650,car,0.7617,933,196,1013,240
1776233413421,2,658,car,0.8561,657,331,786,408
1776233413422,2,658,car,0.7474,956,203,1036,246
1776233413642,2,661,car,0.8602,618,336,751,415
1776233413642,2,661,car,0.7079,967,205,1041,250
1776233413643,2,665,car,0.8696,586,342,724,422
1776233413644,2,666,car,0.8752,576,342,715,424
1776233413645,2,673,car,0.8834,513,356,661,444
1776233413645,2,673,car,0.7315,1046,220,1122,265
1776233413647,2,677,car,0.9077,455,370,609,460
1776233413647,2,677,car,0.7786,1063,228,1140,275
1776233413649,2,681,car,0.9233,419,379,579,471
1776233413650,2,681,car,0.7788,1090,234,1168,282
1776233413651,2,683,car,0.8947,402,382,566,478
1776233413652,2,683,car,0.6987,1105,237,1184,285
